Study_ID,Ex_ID,Con_ID,Out_ID,ES_ID,shared_control,comparison_structure,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,Strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,Data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,Comparison_structure,Higher_better,higher_better_notes,higher_better_notes,C_mean,C_SD,C_n,C_SE,C_ci,Ex_mean,Ex_SD,Ex_n,Ex_SE,Ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,,corrections_notes_AL
abramova_2020_genpath,ex023,con019,out063,es134,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-cen,US-m-g1-cen,KO_US_m_cen,Independent,Yes,Negative,,1.875,2.997022332,8,0.662912607,,1.842105263,1.42451387,19,0.326805895,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out063,es135,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light phase,raw data,abramova_2020_genpath,CO-f-cen,US-f-g1-cen,CO_US_f_cen,Independent,Yes,Negative,,2.75,1.832250763,8,0.972271824,,1.25,0.930949336,16,0.3125,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out064,es136,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-grt,US-m-g1-grt,KO_US_m_grt,Independent,No,Positive,,12.50375,11.02606385,8,4.420743208,,33.24052632,19.97244003,19,4.581991987,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out064,es137,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light phase,raw data,abramova_2020_genpath,CO-f-grt,US-f-g1-grt,CO_US_f_grt,Independent,No,Positive,,13.87125,13.50531476,8,4.904227469,,17.125,12.29606278,16,4.28125,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out065,es138,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-fr,US-m-fr,KO_US_m_fr,Independent,No,Positive,,9.4775,15.55271382,8,3.350802259,,33.23157895,43.78133776,19,10.04412773,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out065,es139,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light phase,raw data,abramova_2020_genpath,CO-f-fr,US-f-g1-fr,CO_US_f_fr,Independent,No,Positive,,8.25625,21.45145013,8,2.919025181,,32.7925,28.64988226,16,8.198125,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out066,es140,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-grf,US-m-g1-grf,KO_US_m_grf,Independent,No,Positive,,4.625,3.700868624,8,1.635184431,,4.210526316,2.175084861,19,0.49899869,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out066,es141,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light phase,raw data,abramova_2020_genpath,CO-f-grf,US-f-g1-grf,KO_US_f_grf,Independent,No,Positive,,2.875,1.807721534,8,1.016465998,,3,1.366260102,16,0.75,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out067,es142,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-grf,US-m-g1,KO_US_m_d,Independent,No,Positive,,282.218,17.08660836,20,63.10586325,,253.7110526,39.46753573,19,9.054473674,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out067,es143,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light phase,raw data,abramova_2020_genpath,CO-f-grf,US-f-g1,CO_US_f_d,Independent,No,Positive,,270.4477778,23.59883685,18,63.74515254,,242.440625,43.87367677,16,10.96841919,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out068,es144,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-d,US-m-g1,KO_US_m_li,Independent,Yes,Negative,,15.626,16.29960232,20,3.494079822,,42.78368421,38.84667628,19,8.912038747,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out068,es145,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light phase,raw data,abramova_2020_genpath,KO-f-d,US-f-g1,CO_US_f_li,Independent,Yes,Negative,,26.83055556,21.92796723,18,6.324022592,,49.963125,41.84161242,16,10.4604031,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out069,es146,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-l,US-m-g1,KO_US_m_tr,Independent,Yes,Negative,,1.95,2.089447169,20,0.436033256,,3.789473684,3.137212977,19,0.719726017,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out069,es147,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light phase,raw data,abramova_2020_genpath,KO-f-l,US-f-g1,KO_US_f_tr,Independent,Yes,Negative,,4.388888889,2.615314375,18,1.034471032,,4.6875,3.239727355,16,0.809931839,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out070,es148,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-tr,US-m-g1,KO_US_m_ho,Independent,No,Positive,,2.9,1.252366182,20,0.648459713,,3.052631579,2.197819227,19,0.504214311,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out070,es149,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-f-tr,US-f-g1,KO_US_f_ho,Independent,No,Positive,,3.722222222,1.872574684,18,0.877336191,,3.25,1.914854216,16,0.478713554,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out071,es150,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-hea,US-m-g1,KO_US_m_oh,Independent,No,Positive,,2.95,3.051746696,20,0.659640053,,7.105263158,5.414945746,19,1.242273752,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out071,es151,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-f-hea,US-f-g1,KO_US_f_oh,Independent,No,Positive,,5.777777778,4.941487696,18,1.361835282,,8.625,6.859300256,16,1.714825064,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out072,es152,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total grooming time,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-tgt,US-m-g1,KO_US_m_tgt,Independent,No,Positive,,47.411,38.34489411,20,10.60142189,,22.87526316,20.76008306,19,4.76268969,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
